name,type_of_meteorite,mass_g,fell_found,year,database,coordinate_1,coordinates_2,cartodb_id,created_at,updated_at,year_date,long,lat,geojson
Tower of Hercules,Cultural,233,fell,2009,http://whc.unesco.org/en/list/?&delisted=1,43.38583333,-8.406388889,1312,56:02.8,11:51.9,1/1/2009,-8.406388889,43.38583333,{"type":"Point","coordinates":[-8.406388889,43.38583333]} 
Cultural Landscape of the Serra de Tramuntana,Cultural,30745,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,39.73083333,2.694722222,1371,56:02.8,11:51.9,1/1/2011,2.694722222,39.73083333,{"type":"Point","coordinates":[2.694722222,39.73083333]} 
Sacred City of Anuradhapura,Cultural,1,fell,1982,http://whc.unesco.org/en/list/?&delisted=1,8.333333333,80.38333333,200,56:02.8,11:51.9,1/1/1982,80.38333333,8.333333333,{"type":"Point","coordinates":[80.38333333,8.333333333]} 
Ancient City of Polonnaruwa,Cultural,1,fell,1982,http://whc.unesco.org/en/list/?&delisted=1,7.915833333,81.00055556,201,56:02.8,11:51.9,1/1/1982,81.00055556,7.915833333,{"type":"Point","coordinates":[81.00055556,7.915833333]} 
Central Highlands of Sri Lanka,Natural,56844,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,7.45245,80.8021,1203,56:02.8,11:51.9,1/1/2010,80.8021,7.45245,{"type":"Point","coordinates":[80.8021,7.45245]} 
Gebel Barkal and the Sites of the Napatan Region,Cultural,182,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,18.53333333,31.81666667,1073,56:02.8,11:51.9,1/1/2003,31.81666667,18.53333333,{"type":"Point","coordinates":[31.81666667,18.53333333]} 
Archaeological Sites of the Island of Meroe,Cultural,2357,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,16.93333333,33.71666667,1336,56:02.8,11:51.9,1/1/2011,33.71666667,16.93333333,{"type":"Point","coordinates":[33.71666667,16.93333333]} 
Historic Inner City of Paramaribo,Cultural,30,fell,2002,http://whc.unesco.org/en/list/?&delisted=1,5.82611,-55.15,940,56:02.8,11:51.9,1/1/2002,-55.15,5.82611,{"type":"Point","coordinates":[-55.15,5.82611]} 
Central Suriname Nature Reserve,Natural,1600000,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,4,-56.5,1017,56:02.8,11:51.9,1/1/2000,-56.5,4,{"type":"Point","coordinates":[-56.5,4]} 
Birka and Hovgården,Cultural,1,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,59.33514,17.54264,555,56:02.8,11:51.9,1/1/1993,17.54264,59.33514,{"type":"Point","coordinates":[17.54264,59.33514]} 
Engelsberg Ironworks,Cultural,1,fell,1993,http://whc.unesco.org/en/list/?&delisted=1,59.96667,16.00833,556,56:02.8,11:51.9,1/1/1993,16.00833,59.96667,{"type":"Point","coordinates":[16.00833,59.96667]} 
Rock Carvings in Tanum,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,58.70111,11.34111,557,56:02.8,11:51.9,1/1/1994,11.34111,58.70111,{"type":"Point","coordinates":[11.34111,58.70111]} 
Skogskyrkogården,Cultural,1,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,59.27556,18.09944,558,56:02.8,11:51.9,1/1/1994,18.09944,59.27556,{"type":"Point","coordinates":[18.09944,59.27556]} 
Royal Domain of Drottningholm,Cultural,1,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,59.32306,17.88333,559,56:02.8,11:51.9,1/1/1991,17.88333,59.32306,{"type":"Point","coordinates":[17.88333,59.32306]} 
Hanseatic Town of Visby,Cultural,1,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,57.64167,18.29583,731,56:02.8,11:51.9,1/1/1995,18.29583,57.64167,{"type":"Point","coordinates":[18.29583,57.64167]} 
Church Town of Gammelstad Luleå ,Cultural,1,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,65.64611,22.02861,762,56:02.8,11:51.9,1/1/1996,22.02861,65.64611,{"type":"Point","coordinates":[22.02861,65.64611]} 
Laponian Area,Mixed,940000,fell,1996,http://whc.unesco.org/en/list/?&delisted=1,67.33333,17.58333,774,56:02.8,11:51.9,1/1/1996,17.58333,67.33333,{"type":"Point","coordinates":[17.58333,67.33333]} 
Naval Port of Karlskrona,Cultural,1,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,56.16667,15.58333,871,56:02.8,11:51.9,1/1/1998,15.58333,56.16667,{"type":"Point","coordinates":[15.58333,56.16667]} 
Agricultural Landscape of Southern Öland,Cultural,56323,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,56.325,16.48333,968,56:02.8,11:51.9,1/1/2000,16.48333,56.325,{"type":"Point","coordinates":[16.48333,56.325]} 
Mining Area of the Great Copper Mountain in Falun,Cultural,42,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,60.60472,15.63083,1027,56:02.8,11:51.9,1/1/2001,15.63083,60.60472,{"type":"Point","coordinates":[15.63083,60.60472]} 
Grimeton Radio Station Varberg,Cultural,109,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,57.1,12.38333333,1134,56:02.8,11:51.9,1/1/2004,12.38333333,57.1,{"type":"Point","coordinates":[12.38333333,57.1]} 
Decorated Farmhouses of Hälsingland,Cultural,14,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,61.70722222,16.19583333,1282,56:02.8,11:51.9,1/1/2012,16.19583333,61.70722222,{"type":"Point","coordinates":[16.19583333,61.70722222]} 
Old City of Berne,Cultural,84684,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,46.94806,7.45028,267,56:02.8,11:51.9,1/1/1983,7.45028,46.94806,{"type":"Point","coordinates":[7.45028,46.94806]} 
Abbey of St Gall,Cultural,1,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,47.42333,9.37778,268,56:02.8,11:51.9,1/1/1983,9.37778,47.42333,{"type":"Point","coordinates":[9.37778,47.42333]} 
Benedictine Convent of St John at Müstair,Cultural,2036,fell,1983,http://whc.unesco.org/en/list/?&delisted=1,46.62945,10.44765,269,56:02.8,11:51.9,1/1/1983,10.44765,46.62945,{"type":"Point","coordinates":[10.44765,46.62945]} 
Three Castles Defensive Wall and Ramparts of the MarketTown of Bellinzona,Cultural,5,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,46.19314,9.02242,884,56:02.8,11:51.9,1/1/2000,9.02242,46.19314,{"type":"Point","coordinates":[9.02242,46.19314]} 
Swiss Alps JungfrauAletsch,Natural,82400,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,46.5,8.033333333,1037,56:02.8,11:51.9,1/1/2001,8.033333333,46.5,{"type":"Point","coordinates":[8.033333333,46.5]} 
Swiss Tectonic Arena Sardona,Natural,32850,fell,2008,http://whc.unesco.org/en/list/?&delisted=1,46.91666667,9.25,1179,56:02.8,11:51.9,1/1/2008,9.25,46.91666667,{"type":"Point","coordinates":[9.25,46.91666667]} 
Lavaux Vineyard Terraces,Cultural,898,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,46.49194444,6.746111111,1243,56:02.8,11:51.9,1/1/2007,6.746111111,46.49194444,{"type":"Point","coordinates":[6.746111111,46.49194444]} 
La ChauxdeFonds  Le Locle Watchmaking Town Planning,Cultural,283,fell,2009,http://whc.unesco.org/en/list/?&delisted=1,47.10388889,6.832777778,1302,56:02.8,11:51.9,1/1/2009,6.832777778,47.10388889,{"type":"Point","coordinates":[6.832777778,47.10388889]} 
Ancient City of Damascus,Cultural,86,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,33.51139,36.30639,20,56:02.8,11:51.9,1/1/1979,36.30639,33.51139,{"type":"Point","coordinates":[36.30639,33.51139]} 
Ancient City of Aleppo,Cultural,364,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,36.23333,37.16667,21,56:02.8,11:51.9,1/1/1986,37.16667,36.23333,{"type":"Point","coordinates":[37.16667,36.23333]} 
Ancient City of Bosra,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,32.51806,36.48167,22,56:02.8,11:51.9,1/1/1980,36.48167,32.51806,{"type":"Point","coordinates":[36.48167,32.51806]} 
Site of Palmyra,Cultural,1,fell,1980,http://whc.unesco.org/en/list/?&delisted=1,34.55417,38.26667,23,56:02.8,11:51.9,1/1/1980,38.26667,34.55417,{"type":"Point","coordinates":[38.26667,34.55417]} 
Crac des Chevaliers and Qal’at Salah ElDin,Cultural,8,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,34.78166667,36.26305556,1229,56:02.8,11:51.9,1/1/2006,36.26305556,34.78166667,{"type":"Point","coordinates":[36.26305556,34.78166667]} 
Ancient Villages of Northern Syria,Cultural,12290,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,36.33416667,36.84416667,1348,56:02.8,11:51.9,1/1/2011,36.84416667,36.33416667,{"type":"Point","coordinates":[36.84416667,36.33416667]} 
Protourban Site of Sarazm,Cultural,15,fell,2010,http://whc.unesco.org/en/list/?&delisted=1,39.50777778,67.46027778,1141,56:02.8,11:51.9,1/1/2010,67.46027778,39.50777778,{"type":"Point","coordinates":[67.46027778,39.50777778]} 
Tajik National Park Mountains of the Pamirs,Natural,2611674,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,38.765,72.30527778,1252,56:02.8,11:51.9,1/1/2013,72.30527778,38.765,{"type":"Point","coordinates":[72.30527778,38.765]} 
Historic Town of Sukhothai and Associated Historic Towns,Cultural,11852,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,17.00722,99.78972,574,56:02.8,11:51.9,1/1/1991,99.78972,17.00722,{"type":"Point","coordinates":[99.78972,17.00722]} 
Ban Chiang Archaeological Site,Cultural,30,fell,1992,http://whc.unesco.org/en/list/?&delisted=1,17.54861,103.35833,575,56:02.8,11:51.9,1/1/1992,103.35833,17.54861,{"type":"Point","coordinates":[103.35833,17.54861]} 
Historic City of Ayutthaya,Cultural,289,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,14.34778,100.56056,576,56:02.8,11:51.9,1/1/1991,100.56056,14.34778,{"type":"Point","coordinates":[100.56056,14.34778]} 
Dong PhayayenKhao Yai Forest Complex,Natural,615500,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,14.33,102.05,590,56:02.8,11:51.9,1/1/2005,102.05,14.33,{"type":"Point","coordinates":[102.05,14.33]} 
ThungyaiHuai Kha Khaeng Wildlife Sanctuaries,Natural,622200,fell,1991,http://whc.unesco.org/en/list/?&delisted=1,15.33333,98.91667,591,56:02.8,11:51.9,1/1/1991,98.91667,15.33333,{"type":"Point","coordinates":[98.91667,15.33333]} 
Natural and Cultural Heritage of the Ohrid region,Mixed,83350,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,41.11806,20.81333,99,56:02.8,11:51.9,1/1/1979,20.81333,41.11806,{"type":"Point","coordinates":[20.81333,41.11806]} 
Koutammakou the Land of the Batammariba,Cultural,50000,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,10.06666667,1.133333333,1140,56:02.8,11:51.9,1/1/2004,1.133333333,10.06666667,{"type":"Point","coordinates":[1.133333333,10.06666667]} 
Medina of Tunis,Cultural,296,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,36.81667,10.16667,36,56:02.8,11:51.9,1/1/1979,10.16667,36.81667,{"type":"Point","coordinates":[10.16667,36.81667]} 
Archaeological Site of Carthage,Cultural,616,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,36.85278,10.32333,37,56:02.8,11:51.9,1/1/1979,10.32333,36.85278,{"type":"Point","coordinates":[10.32333,36.85278]} 
Amphitheatre of El Jem,Cultural,1,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,35.29639,10.70694,38,56:02.8,11:51.9,1/1/1979,10.70694,35.29639,{"type":"Point","coordinates":[10.70694,35.29639]} 
Punic Town of Kerkuane and its Necropolis,Cultural,1,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,36.94639,11.09917,332,56:02.8,11:51.9,1/1/1985,11.09917,36.94639,{"type":"Point","coordinates":[11.09917,36.94639]} 
Medina of Sousse,Cultural,31,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,35.82778,10.63861,498,56:02.8,11:51.9,1/1/1988,10.63861,35.82778,{"type":"Point","coordinates":[10.63861,35.82778]} 
Kairouan,Cultural,68,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,35.68167,10.10389,499,56:02.8,11:51.9,1/1/1988,10.10389,35.68167,{"type":"Point","coordinates":[10.10389,35.68167]} 
Dougga  Thugga,Cultural,70,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,36.42361,9.22028,794,56:02.8,11:51.9,1/1/1997,9.22028,36.42361,{"type":"Point","coordinates":[9.22028,36.42361]} 
Historic Areas of Istanbul,Cultural,678,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,41.00847,28.97993,356,56:02.8,11:51.9,1/1/1985,28.97993,41.00847,{"type":"Point","coordinates":[28.97993,41.00847]} 
Göreme National Park and the Rock Sites of Cappadocia,Mixed,9883,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,38.66667,34.85,357,56:02.8,11:51.9,1/1/1985,34.85,38.66667,{"type":"Point","coordinates":[34.85,38.66667]} 
Great Mosque and Hospital of Divrii,Cultural,2016,fell,1985,http://whc.unesco.org/en/list/?&delisted=1,39.371271,38.121826,358,56:02.8,11:51.9,1/1/1985,38.121826,39.371271,{"type":"Point","coordinates":[38.121826,39.371271]} 
Hattusha the Hittite Capital,Cultural,268,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,40.01389,34.62056,377,56:02.8,11:51.9,1/1/1986,34.62056,40.01389,{"type":"Point","coordinates":[34.62056,40.01389]} 
Nemrut Da,Cultural,11,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,38.03661,38.76369,448,56:02.8,11:51.9,1/1/1987,38.76369,38.03661,{"type":"Point","coordinates":[38.76369,38.03661]} 
XanthosLetoon,Cultural,126,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,36.335,29.32028,484,56:02.8,11:51.9,1/1/1988,29.32028,36.335,{"type":"Point","coordinates":[29.32028,36.335]} 
HierapolisPamukkale,Mixed,1077,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,37.92389,29.12333,485,56:02.8,11:51.9,1/1/1988,29.12333,37.92389,{"type":"Point","coordinates":[29.12333,37.92389]} 
City of Safranbolu,Cultural,193,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,41.26,32.68972,614,56:02.8,11:51.9,1/1/1994,32.68972,41.26,{"type":"Point","coordinates":[32.68972,41.26]} 
Archaeological Site of Troy,Cultural,158,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,39.95644,26.239,849,56:02.8,11:51.9,1/1/1998,26.239,39.95644,{"type":"Point","coordinates":[26.239,39.95644]} 
Ephesus,Cultural,662,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,37.92916667,27.35944444,1018,56:02.8,11:51.9,1/1/2015,27.35944444,37.92916667,{"type":"Point","coordinates":[27.35944444,37.92916667]} 
Selimiye Mosque and its Social Complex,Cultural,2,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,41.67777778,26.55944444,1366,56:02.8,11:51.9,1/1/2011,26.55944444,41.67777778,{"type":"Point","coordinates":[26.55944444,41.67777778]} 
Neolithic Site of Çatalhöyük,Cultural,37,fell,2012,http://whc.unesco.org/en/list/?&delisted=1,37.66666667,32.82805556,1405,56:02.8,11:51.9,1/1/2012,32.82805556,37.66666667,{"type":"Point","coordinates":[32.82805556,37.66666667]} 
Bursa and Cumalkzk the Birth of the Ottoman Empire,Cultural,27,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,40.18473056,29.06233611,1452,56:02.8,11:51.9,1/1/2014,29.06233611,40.18473056,{"type":"Point","coordinates":[29.06233611,40.18473056]} 
Pergamon and its MultiLayered Cultural Landscape,Cultural,332,fell,2014,http://whc.unesco.org/en/list/?&delisted=1,39.12583333,27.18,1457,56:02.8,11:51.9,1/1/2014,27.18,39.12583333,{"type":"Point","coordinates":[27.18,39.12583333]} 
Diyarbakr Fortress and Hevsel Gardens Cultural Landscape,Cultural,521,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,37.9031,40.23930833,1488,56:02.8,11:51.9,1/1/2015,40.23930833,37.9031,{"type":"Point","coordinates":[40.23930833,37.9031]} 
State Historical and Cultural Park “Ancient Merv”,Cultural,353,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,37.70083,62.1775,886,56:02.8,11:51.9,1/1/1999,62.1775,37.70083,{"type":"Point","coordinates":[62.1775,37.70083]} 
KunyaUrgench,Cultural,1,fell,2005,http://whc.unesco.org/en/list/?&delisted=1,42.18318,59.08494,1199,56:02.8,11:51.9,1/1/2005,59.08494,42.18318,{"type":"Point","coordinates":[59.08494,42.18318]} 
Parthian Fortresses of Nisa,Cultural,77,fell,2007,http://whc.unesco.org/en/list/?&delisted=1,37.99972222,58.19861111,1242,56:02.8,11:51.9,1/1/2007,58.19861111,37.99972222,{"type":"Point","coordinates":[58.19861111,37.99972222]} 
Bwindi Impenetrable National Park,Natural,32092,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,-1.080555556,29.66138889,682,56:02.8,11:51.9,1/1/1994,29.66138889,-1.080555556,{"type":"Point","coordinates":[29.66138889,-1.080555556]} 
Rwenzori Mountains National Park,Natural,99600,fell,1994,http://whc.unesco.org/en/list/?&delisted=1,0.223611111,29.92416667,684,56:02.8,11:51.9,1/1/1994,29.92416667,0.223611111,{"type":"Point","coordinates":[29.92416667,0.223611111]} 
Tombs of Buganda Kings at Kasubi,Cultural,26,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,0.348611111,32.55138889,1022,56:02.8,11:51.9,1/1/2001,32.55138889,0.348611111,{"type":"Point","coordinates":[32.55138889,0.348611111]} 
Kiev SaintSophia Cathedral and Related Monastic Buildings KievPechersk Lavra,Cultural,28,fell,1990,http://whc.unesco.org/en/list/?&delisted=1,50.45258,30.51686,527,56:02.8,11:51.9,1/1/1990,30.51686,50.45258,{"type":"Point","coordinates":[30.51686,50.45258]} 
Lviv – the Ensemble of the Historic Centre,Cultural,120,fell,1998,http://whc.unesco.org/en/list/?&delisted=1,49.84163,24.03198,865,56:02.8,11:51.9,1/1/1998,24.03198,49.84163,{"type":"Point","coordinates":[24.03198,49.84163]} 
Residence of Bukovinian and Dalmatian Metropolitans,Cultural,8,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,48.29666667,25.92472222,1330,56:02.8,11:51.9,1/1/2011,25.92472222,48.29666667,{"type":"Point","coordinates":[25.92472222,48.29666667]} 
Ancient City of Tauric Chersonese and its Chora,Cultural,259,fell,2013,http://whc.unesco.org/en/list/?&delisted=1,44.61083333,33.49138889,1411,56:02.8,11:51.9,1/1/2013,33.49138889,44.61083333,{"type":"Point","coordinates":[33.49138889,44.61083333]} 
Cultural Sites of Al Ain Hafit Hili Bidaa Bint Saud and Oases Areas,Cultural,4945,fell,2011,http://whc.unesco.org/en/list/?&delisted=1,24.06777778,55.80638889,1343,56:02.8,11:51.9,1/1/2011,55.80638889,24.06777778,{"type":"Point","coordinates":[55.80638889,24.06777778]} 
Giants Causeway and Causeway Coast,Natural,70,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,55.25,-6.485277778,369,56:02.8,11:51.9,1/1/1986,-6.485277778,55.25,{"type":"Point","coordinates":[-6.485277778,55.25]} 
Durham Castle and Cathedral,Cultural,8,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,54.77472222,-1.576111111,370,56:02.8,11:51.9,1/1/1986,-1.576111111,54.77472222,{"type":"Point","coordinates":[-1.576111111,54.77472222]} 
Ironbridge Gorge,Cultural,1,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,52.62638889,-2.472777778,371,56:02.8,11:51.9,1/1/1986,-2.472777778,52.62638889,{"type":"Point","coordinates":[-2.472777778,52.62638889]} 
Studley Royal Park including the Ruins of Fountains Abbey,Cultural,309,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,54.11611111,-1.573055556,372,56:02.8,11:51.9,1/1/1986,-1.573055556,54.11611111,{"type":"Point","coordinates":[-1.573055556,54.11611111]} 
Stonehenge Avebury and Associated Sites,Cultural,4985,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,51.17888889,-1.825277778,373,56:02.8,11:51.9,1/1/1986,-1.825277778,51.17888889,{"type":"Point","coordinates":[-1.825277778,51.17888889]} 
Castles and Town Walls of King Edward in Gwynedd,Cultural,6,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,53.13972222,-4.276944444,374,56:02.8,11:51.9,1/1/1986,-4.276944444,53.13972222,{"type":"Point","coordinates":[-4.276944444,53.13972222]} 
St Kilda,Mixed,24201,fell,1986,http://whc.unesco.org/en/list/?&delisted=1,57.81722222,-8.576666667,387,56:02.8,11:51.9,1/1/1986,-8.576666667,57.81722222,{"type":"Point","coordinates":[-8.576666667,57.81722222]} 
Blenheim Palace,Cultural,1,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,51.84194444,-1.361388889,425,56:02.8,11:51.9,1/1/1987,-1.361388889,51.84194444,{"type":"Point","coordinates":[-1.361388889,51.84194444]} 
Palace of Westminster and Westminster Abbey including Saint Margaret’s Church,Cultural,10,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,51.49972222,-0.128611111,426,56:02.8,11:51.9,1/1/1987,-0.128611111,51.49972222,{"type":"Point","coordinates":[-0.128611111,51.49972222]} 
New Lanark,Cultural,146,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,55.66333333,-3.783055556,429,56:02.8,11:51.9,1/1/2001,-3.783055556,55.66333333,{"type":"Point","coordinates":[-3.783055556,55.66333333]} 
Henderson Island,Natural,3700,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,-24.36666667,-128.3333333,487,56:02.8,11:51.9,1/1/1988,-128.3333333,-24.36666667,{"type":"Point","coordinates":[-128.3333333,-24.36666667]} 
Tower of London,Cultural,1,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,51.50805556,-0.076111111,488,56:02.8,11:51.9,1/1/1988,-0.076111111,51.50805556,{"type":"Point","coordinates":[-0.076111111,51.50805556]} 
Canterbury Cathedral St Augustines Abbey and St Martins Church,Cultural,18,fell,1988,http://whc.unesco.org/en/list/?&delisted=1,51.28,1.083333333,496,56:02.8,11:51.9,1/1/1988,1.083333333,51.28,{"type":"Point","coordinates":[1.083333333,51.28]} 
Heart of Neolithic Orkney,Cultural,15,fell,1999,http://whc.unesco.org/en/list/?&delisted=1,58.99605556,-3.188666667,514,56:02.8,11:51.9,1/1/1999,-3.188666667,58.99605556,{"type":"Point","coordinates":[-3.188666667,58.99605556]} 
Old and New Towns of Edinburgh,Cultural,1,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,55.95,-3.216666667,728,56:02.8,11:51.9,1/1/1995,-3.216666667,55.95,{"type":"Point","coordinates":[-3.216666667,55.95]} 
Gough and Inaccessible Islands,Natural,7900,fell,1995,http://whc.unesco.org/en/list/?&delisted=1,-40.32472222,-9.928611111,740,56:02.8,11:51.9,1/1/1995,-9.928611111,-40.32472222,{"type":"Point","coordinates":[-9.928611111,-40.32472222]} 
Maritime Greenwich,Cultural,109,fell,1997,http://whc.unesco.org/en/list/?&delisted=1,51.47777778,0,795,56:02.8,11:51.9,1/1/1997,0,51.47777778,{"type":"Point","coordinates":[0,51.47777778]} 
Historic Town of St George and Related Fortifications Bermuda,Cultural,257,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,32.37944444,-64.67777778,983,56:02.8,11:51.9,1/1/2000,-64.67777778,32.37944444,{"type":"Point","coordinates":[-64.67777778,32.37944444]} 
Blaenavon Industrial Landscape,Cultural,3290,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,51.77638889,-3.088055556,984,56:02.8,11:51.9,1/1/2000,-3.088055556,51.77638889,{"type":"Point","coordinates":[-3.088055556,51.77638889]} 
Saltaire,Cultural,20,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,53.83916667,-1.788333333,1028,56:02.8,11:51.9,1/1/2001,-1.788333333,53.83916667,{"type":"Point","coordinates":[-1.788333333,53.83916667]} 
Derwent Valley Mills,Cultural,1228,fell,2001,http://whc.unesco.org/en/list/?&delisted=1,53.02888889,-1.488055556,1030,56:02.8,11:51.9,1/1/2001,-1.488055556,53.02888889,{"type":"Point","coordinates":[-1.488055556,53.02888889]} 
Royal Botanic Gardens Kew,Cultural,132,fell,2003,http://whc.unesco.org/en/list/?&delisted=1,51.48194444,-0.294027778,1084,56:02.8,11:51.9,1/1/2003,-0.294027778,51.48194444,{"type":"Point","coordinates":[-0.294027778,51.48194444]} 
Liverpool – Maritime Mercantile City,Cultural,136,fell,2004,http://whc.unesco.org/en/list/?&delisted=1,53.40666667,-2.994444444,1150,56:02.8,11:51.9,1/1/2004,-2.994444444,53.40666667,{"type":"Point","coordinates":[-2.994444444,53.40666667]} 
Cornwall and West Devon Mining Landscape,Cultural,19719,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,50.13611111,-5.383611111,1215,56:02.8,11:51.9,1/1/2006,-5.383611111,50.13611111,{"type":"Point","coordinates":[-5.383611111,50.13611111]} 
Pontcysyllte Aqueduct and Canal,Cultural,105,fell,2009,http://whc.unesco.org/en/list/?&delisted=1,52.97027778,-3.087777778,1303,56:02.8,11:51.9,1/1/2009,-3.087777778,52.97027778,{"type":"Point","coordinates":[-3.087777778,52.97027778]} 
The Forth Bridge,Cultural,7,fell,2015,http://whc.unesco.org/en/list/?&delisted=1,56.00111111,-3.388888889,1485,56:02.8,11:51.9,1/1/2015,-3.388888889,56.00111111,{"type":"Point","coordinates":[-3.388888889,56.00111111]} 
Ngorongoro Conservation Area,Mixed,809440,fell,1979,http://whc.unesco.org/en/list/?&delisted=1,-3.18722,35.54083,39,56:02.8,11:51.9,1/1/1979,35.54083,-3.18722,{"type":"Point","coordinates":[35.54083,-3.18722]} 
Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,Cultural,1,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,-8.95778,39.52278,144,56:02.8,11:51.9,1/1/1981,39.52278,-8.95778,{"type":"Point","coordinates":[39.52278,-8.95778]} 
Serengeti National Park,Natural,1476300,fell,1981,http://whc.unesco.org/en/list/?&delisted=1,-2.33333,34.56667,156,56:02.8,11:51.9,1/1/1981,34.56667,-2.33333,{"type":"Point","coordinates":[34.56667,-2.33333]} 
Stone Town of Zanzibar,Cultural,96,fell,2000,http://whc.unesco.org/en/list/?&delisted=1,-6.16306,39.18917,173,56:02.8,11:51.9,1/1/2000,39.18917,-6.16306,{"type":"Point","coordinates":[39.18917,-6.16306]} 
Selous Game Reserve,Natural,5120000,fell,1982,http://whc.unesco.org/en/list/?&delisted=1,-9,37.4,199,56:02.8,11:51.9,1/1/1982,37.4,-9,{"type":"Point","coordinates":[37.4,-9]} 
Kilimanjaro National Park,Natural,75575,fell,1987,http://whc.unesco.org/en/list/?&delisted=1,-3.06667,37.36667,403,56:02.8,11:51.9,1/1/1987,37.36667,-3.06667,{"type":"Point","coordinates":[37.36667,-3.06667]} 
Kondoa RockArt Sites,Cultural,233600,fell,2006,http://whc.unesco.org/en/list/?&delisted=1,-4.724444444,35.83388889,1183,56:02.8,11:51.9,1/1/2006,35.83388889,-4.724444444,{"type":"Point","coordinates":[35.83388889,-4.724444444]} 
Mesa Verde National Park,Cultural,21043,fell,1978,http://whc.unesco.org/en/list/?&delisted=1,37.26166667,-108.4855556,27,56:02.8,11:51.9,1/1/1978,-108.4855556,37.26166667,{"type":"Point","coordinates":[-108.4855556,37.26166667]} 
